Country Name,Country Code,year,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.ZS,EG.CFT.ACCS.UR.ZS,EG.ELC.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,FX.OWN.TOTL.ZS,FX.OWN.TOTL.FE.ZS,FX.OWN.TOTL.MA.ZS,FX.OWN.TOTL.OL.ZS,FX.OWN.TOTL.40.ZS,FX.OWN.TOTL.PL.ZS,FX.OWN.TOTL.60.ZS,FX.OWN.TOTL.SO.ZS,FX.OWN.TOTL.YG.ZS,per_si_allsi.adq_pop_tot,per_allsp.adq_pop_tot,per_sa_allsa.adq_pop_tot,per_lm_alllm.adq_pop_tot,SE.PRM.TENR,SE.PRM.TENR.FE,SE.PRM.TENR.MA,NY.ADJ.NNTY.KD.ZG,NY.ADJ.SVNG.CD,NY.ADJ.AEDU.CD,SM.POP.ASYS.EO,SM.POP.ASYS.EA,SP.POP.DPND,SH.HIV.INCD,SH.HIV.INCD.TL,SP.POP.DPND.OL,SP.POP.DPND.YG,AG.LND.AGRI.ZS,AG.LND.AGRI.K2,AG.LND.IRIG.AG.ZS,SL.TLF.0714.WK.FE.TM,SL.TLF.0714.WK.MA.TM,SL.TLF.0714.WK.TM,SL.TLF.0714.SW.MA.TM,SL.TLF.0714.SW.FE.TM,SL.TLF.0714.SW.TM,SP.REG.BRTH.ZS,NY.GDP.COAL.RT.ZS,SP.DYN.CDRT.IN,EN.CLC.DRSK.XQ,SL.EMP.MPYR.MA.ZS,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.ZS
China,CHN,2020,69.5,83.8,93.6,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323029452410452,2228837332119.71,260804229509.622,108071,743,44.0923748389161,NA,NA,18.2208231849821,25.871551653934,55.4526368711394,5206950,NA,NA,NA,NA,NA,NA,NA,NA,0.359558405712834,7.07,NA,5.09600245767678,2.81590022136246,4.06449938442768
China,CHN,2021,72.4,85.9,94.5,100,100,100,88.71,87.34,89.92,88.91,83.08,83.02,92.46,97.21,88.47,NA,NA,NA,NA,NA,NA,NA,6.88972962154818,2869513259074.11,314544773143.122,118476,785,44.4827701882176,NA,NA,19.0800204763786,25.402749711839,55.4426243128349,5206950,NA,NA,NA,NA,NA,NA,NA,NA,0.607568894164746,7.18,NA,5.07099752953391,2.84820869732524,4.06194013977039
China,CHN,2022,75.8,87.8,95.2,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116338,785,44.7256128180315,NA,NA,19.945983165379,24.7796296526525,55.4326117545304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37,NA,5.04043639113968,2.85201409098456,4.04775139075287
China,CHN,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137143,699,44.7297141014082,NA,NA,20.7196179586136,24.0100961427947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87,NA,5.02568862650125,2.83811968774327,4.03314311198343
China,CHN,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2441142865473,NA,NA,21.1537871680053,23.090327118542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,CRI,2018,86.7,95.3,98.2,99.7,98.9,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6642671662945,30.3597730018123,14.8142490731752,NA,97.40817,NA,NA,1.775586416895,9314297491.35607,4115755455.39578,548,32595,45.325680055506,1000,770,14.1579581905208,31.1677218649852,34.9099099099099,17825,NA,NA,NA,NA,NA,NA,NA,NA,0,5.056,NA,4.8021407731772,1.94814003966917,3.69513869641564
Costa Rica,CRI,2019,87.5,95.6,98.2,99.7,98.9,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5651987011083,32.4422304732847,14.4505396806252,NA,NA,NA,NA,2.66169894081661,9721059400.95103,4294570093.80816,739,87154,45.422348705756,1000,750,14.6956052046087,30.7267435011473,34.7957892675284,17760,NA,NA,NA,NA,NA,NA,NA,NA,0,5.124,NA,3.71878666492848,1.9268381658118101,2.99722541398673
Costa Rica,CRI,2020,88.4,95.9,98.3,99.9,99.7,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6148952192621,36.8590323232973,23.2842682054008,NA,NA,NA,NA,-4.69347898104773,8979579991.79973,4022198355.93137,800,89744,45.3940117878919,1000,730,15.2446934847753,30.1493183031166,34.7067175871524,17860,NA,NA,NA,NA,NA,NA,NA,NA,0,5.573,NA,3.57216172418207,1.69504139442497,2.84849732033587
Costa Rica,CRI,2021,89.15,96.2,98.3,100,100,99.8,68.49,61.08,76.34,65.97,57.23,51.75,75.93,79.97,77.04,39.8740071249579,34.2856492924081,16.0360675162911,NA,NA,NA,NA,5.30687344761527,10175339331.9752,4123394817.86498,989,152507,45.2697789109738,1000,710,15.78411256193,29.4856663490438,34.7283979631806,18110,NA,NA,NA,NA,NA,NA,NA,NA,0,6.567,NA,3.36046579330422,1.69853025779533,2.71130391999167
Costa Rica,CRI,2022,90,96.4,98.3,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6378866226708,34.6555801552255,15.04331663285,NA,NA,NA,NA,NA,NA,NA,1279,239640,45.1414780435559,1000,710,16.3459335951446,28.7955444484113,34.652428515472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.106,NA,3.38610206915561,1.52573973378838,2.64393596963078
Costa Rica,CRI,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684,193718,45.0322532261748,NA,NA,16.9960923429693,28.0361608832055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.457,NA,3.31335290806469,1.95557042183193,2.78743907093753
Costa Rica,CRI,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9788533469365,NA,NA,17.7238768534232,27.2549764935133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ecuador,ECU,2018,85.6,94.5,99,98.7,96.9,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3363954841896,28.6083354506547,13.1277438452772,NA,97.5804,NA,NA,-2.97835124142041,4479899715.40445,4385266431.64902,17727,17044,52.8957612402445,1900,2100,11.0001244721145,41.89563676813,21.9358995007248,54480,15.8957415565345,NA,NA,NA,NA,NA,NA,NA,0,4.648,NA,3.72481210450811,1.96170424709,3.00437784576621
Ecuador,ECU,2019,85.7,94.4,99,99.1,97.8,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7732414861721,29.8881612619175,15.8559177732541,NA,NA,NA,NA,0.789941629579531,5354991287.05235,4444917363.27654,19340,25002,52.1307937287794,1900,2100,11.2697116186031,40.8610821101763,21.4607827347399,53300,17.4484052532833,NA,NA,NA,NA,NA,NA,NA,0,4.753,NA,3.57711859414057,1.77118059633622,2.83432157150307
Ecuador,ECU,2020,85.5,94.4,99,98.9,97.4,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.16930651355,14.034767070808,12.5420790843681,NA,NA,NA,NA,-5.04199641747545,5860414974.773,4004955082.02872,22090,26001,51.4133224072679,1800,1900,11.4495006166191,39.9638217906488,21.8231599291351,54200,18.450184501845,NA,NA,NA,NA,NA,NA,87.2,0,7.474,NA,3.0150647676925,1.34152569916271,2.34530578222098
Ecuador,ECU,2021,85.6,94.5,99,100,100,100,64.18,57.95,70.59,67.87,59.15,60.21,67.51,66.56,54.54,36.0992885227691,28.3322195182841,15.4670058445165,NA,NA,NA,NA,1.07044397991554,2462753213.58526,3788159766.10149,27286,7137,50.70912096615,1800,1900,11.5599416884375,39.1491792777126,22.024480592688,54700,18.8665447897623,NA,NA,NA,NA,NA,NA,NA,0,7.108,NA,2.93810624706864,1.64794715517351,2.41362246093129
Ecuador,ECU,2022,85.7,94.5,98.9,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3607289035204,28.3731880784151,14.7848467537791,NA,NA,NA,NA,NA,NA,NA,40358,9754,50.0761078196638,1800,1900,11.7815729993469,38.2945348203168,21.5332581736189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.363,NA,3.0715070496529,1.69398372797256,2.50308961329881
Ecuador,ECU,2023,NA,NA,NA,98.7,95.5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66416,7700,49.4714073657307,NA,NA,12.0965454474112,37.3748619183195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.128,NA,2.79947134204834,1.59663764901839,2.30872257977783
Ecuador,ECU,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8091845545471,NA,NA,12.4166360262669,36.3925485282803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
El Salvador,SLV,2018,75.2,89.7,96.5,97,92.6,98.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6122846322997,30.1758231669309,NA,NA,81.60033,82.11591,81.1064,0.28155599573634,1365356869.76689,875418717.383145,119271,16,52.7722014739782,1000,910,11.4572635979461,41.3149378760321,57.707528957529,11957,1.86501630843857,NA,NA,NA,NA,NA,NA,91.2,0,7.437,NA,5.74076320451519,2.85052021001246,4.54561801266516
El Salvador,SLV,2019,78.2,90.9,96.9,97.4,93.6,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1835214618674,31.1835214618674,NA,NA,NA,NA,NA,3.9436064057828,2029295103.81825,856193200.884155,136277,29,52.2097784509694,1000,870,11.6080791802522,40.6016992707172,57.707528957529,11957,2.12427866521703,NA,NA,NA,NA,NA,NA,NA,0,7.439,NA,4.96313124807264,3.90484117075877,4.52611952838807
El Salvador,SLV,2020,81.5,91.9,97,99.7,100,99.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.94225327075614,2030743113.49606,779356518.549652,149542,53,51.6140634244598,1000,860,11.6890257499698,39.92503767449,57.707528957529,11957,2.29154470184829,NA,NA,NA,NA,NA,NA,NA,0,8.565,NA,4.38142070514752,3.21779181263984,3.90399365428879
El Salvador,SLV,2021,83.7,92.9,97.2,97.9,94.1,99.2,35.85,29.23,44.8,37.12,23.08,27.96,44.32,50.67,31.65,17.7677684004622,6.91772403000048,3.7235103141048,NA,NA,NA,NA,7.5051143241939,1516862525.14422,908915041.694369,153246,66,50.9622853822343,1000,840,11.7183731316379,39.2439122505965,57.707528957529,11957,2.01028686125282,NA,NA,NA,NA,NA,NA,NA,0,8.712,NA,4.63908027844568,2.38833787323889,3.71661413396202
El Salvador,SLV,2022,86,93.8,97.4,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7852739585722,6.25005906472703,3.22086129774856,NA,NA,NA,NA,NA,NA,NA,148758,54,50.3277720476879,1000,830,11.8182246859614,38.5095473617264,57.707528957529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.459,NA,5.48114513027647,3.00584198854467,4.46310801752082
El Salvador,SLV,2023,NA,NA,NA,98.3,96.6,99.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133042,263,49.7246065816785,NA,NA,11.9784450161159,37.7461615655625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.519,NA,5.99595854150497,3.18335984894841,4.8338155795569
El Salvador,SLV,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.152974332256,NA,NA,12.1539029212667,36.9990714109894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,2018,23.8,47.3,65.4,95.1,92.7,96.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432787956.580667,206515613.631776,1297,17,52.8676645838299,200,200,8.62841113831558,44.2392534455143,17.1592775041051,3135,NA,NA,NA,NA,NA,NA,NA,NA,0,8.939,NA,1.13723281753003,1.40136543298599,1.22561973071599
Fiji,FJI,2019,25.6,49.3,67.7,96.1,94.8,97.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273066744.072637,198978260.828894,2343,10,52.5393519946514,200,500,8.87910380323419,43.6602481914172,17.1209633278599,3128,NA,NA,NA,NA,NA,NA,NA,NA,0,9.092,NA,1.12906341061966,1.39387328576068,1.21783402510474
Fiji,FJI,2020,27.7,51.8,70,97.1,96.9,97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190931848.088245,165953532.358687,2683,5,52.1893676158223,500,500,9.11176129114888,43.0776063246734,17.0552818828681,3116,NA,NA,NA,NA,NA,NA,NA,NA,0,9.286,NA,1.12867104392528,1.36696446564116,1.20892746435214
Fiji,FJI,2021,30,54,72,92.1,86.8,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160021612.34987,2997,0,51.7722535409475,500,500,9.26366503588546,42.508588505062,17.0552818828681,3116,NA,NA,NA,NA,NA,NA,NA,86.6,0,11.157,NA,1.12823277223511,1.37642825160445,1.2118283834282
Fiji,FJI,2022,31.9,56.1,74.1,92,86.8,97.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3317,13,51.3123918957394,500,500,9.39534026407474,41.9170516316646,17.0552818828681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.299,NA,1.12492035779004,1.37755849738655,1.21004466000241
Fiji,FJI,2023,NA,NA,NA,99.3,98.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3017,0,50.894119644834,NA,NA,9.5712928160197,41.3228268288143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.255,NA,1.1198891994001,1.37409493161706,1.20567298868986
Fiji,FJI,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5576304595912,NA,NA,9.76663813673618,40.7909923228551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,FRA,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23089087653349,264499646920.646,139071469163.08,219,89055,60.8249786780729,5500,5900,32.2283943292714,28.5965843488015,52.3417653321937,286601,NA,NA,NA,NA,NA,NA,NA,NA,0,9.1,NA,6.11825849688371,2.17013730350515,4.2246681460248
France,FRA,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66838755287402,265799982811.138,133751500350.201,268,102140,61.339333625721,5400,5900,32.9295024945655,28.4098311311555,52.0837996774765,286211.86,NA,NA,NA,NA,NA,NA,NA,NA,0,9.1,NA,6.13997449506157,2.19004464995514,4.23876729363361
France,FRA,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.73665178194183,158879520203.331,128596556180.001,175,118137,61.777215608517,5400,5900,33.5646318689425,28.2125837395745,52.0934131058502,285537.54,6.39495598372109,NA,NA,NA,NA,NA,NA,NA,0,9.9,NA,5.94784019230971,2.32916096287852,4.20484097091659
France,FRA,2021,100,100,100,100,100,100,99.24,100,98.42,99.24,98.4,95.87,99.81,99.76,99.24,NA,NA,NA,NA,NA,NA,NA,9.06251285000963,280559707666.759,146120155219.451,280,75708,62.0639435685389,5400,5900,34.1156814854036,27.9482620831353,52.0954768179386,285537.54,NA,NA,NA,NA,NA,NA,NA,NA,0,9.8,NA,6.91974645496749,2.84305481330951,4.94170010269908
France,FRA,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,75047,62.3607658045045,5400,5900,34.708428013942,27.6523377905626,51.6922804383836,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,9.9,NA,6.93475909167436,2.99854737626928,5.02440208539066
France,FRA,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,79642,62.6913590841452,NA,NA,35.3839758623752,27.3073832217701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,6.65277008644449,2.92048526010118,4.83791421961495
France,FRA,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.0036554831224,NA,NA,36.0997050900082,26.9039503931142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finland,FIN,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72259530045787,27201690984.7484,15826818215.3172,5,3264,60.4741377554613,NA,NA,34.6872492375658,25.7868885178955,7.47565148723348,22720,NA,NA,NA,NA,NA,NA,NA,NA,0,9.9,NA,5.16316451434154,1.40391090051126,3.36161908124263
Finland,FIN,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730633391521749,26677793172.7885,15429438399.7825,10,8308,61.1278822777906,NA,NA,35.5470495181139,25.5808327596768,7.48198598361465,22740,NA,NA,NA,NA,NA,NA,NA,NA,0,9.8,NA,5.37675693174033,1.4927243634576,3.50402263607511
Finland,FIN,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08803168676332,29538190715.1406,15803988893.7515,NA,6316,61.6841512459481,NA,NA,36.3638702840905,25.3202809618575,7.46857932486675,22700,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,5.43419919458528,1.42484942007243,3.51393276295836
Finland,FIN,2021,100,100,100,100,100,100,99.53,99.08,100,100,98.82,98.31,100,100,96.47,NA,NA,NA,NA,NA,NA,NA,3.95424160016407,33987744031.4364,17317413556.7777,0,2408,62.1515551986665,NA,NA,37.0920910316799,25.0594641669866,7.46181004166177,22680,NA,NA,NA,NA,NA,NA,NA,NA,0,10.4,NA,5.38770244984632,1.41245308228794,3.48299173507072
Finland,FIN,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6046,62.4687883703107,NA,NA,37.7394987249251,24.7292896453856,7.45522996225995,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,11.4,NA,5.33483924337487,1.42281583211627,3.44153530968782
Finland,FIN,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,7410,62.6357187918865,NA,NA,38.3460525556987,24.2896662361878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,5.3155487692974,1.43010151704384,3.41502087159292
Finland,FIN,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6820833136133,NA,NA,38.8765117575693,23.805571556044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,DEU,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57285433459235,619510523001.243,182896971900.984,176,369239,53.8754552465607,2000,2100,33.0059176113602,20.8695376352005,47.6415364359723,166450,NA,NA,NA,NA,NA,NA,NA,NA,0.0181826118494321,11.5,NA,6.35990164671252,2.47925463812146,4.55765401244033
Germany,DEU,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954355243045811,589066901831.667,182203069876.227,201,309231,54.5379868593646,2100,2200,33.4240838892073,21.1139029701573,47.7002776267209,166660,NA,NA,NA,NA,NA,NA,NA,NA,0.00953310321583949,11.3,NA,6.15991540773475,2.43560246317214,4.42833827927817
Germany,DEU,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.69370460896165,527868712948.498,181528284214.998,166,243157,55.295066596629,1800,1800,33.9237851682177,21.3712814284113,47.4970663155786,165950,3.05212413377523,NA,NA,NA,NA,NA,NA,100,0.00663105708293283,11.9,NA,5.66681908831361,2.14003903595598,4.02279787575137
Germany,DEU,2021,100,100,100,100,100,100,99.98,100,99.95,99.97,99.94,100,100,99.97,100,NA,NA,NA,NA,NA,NA,NA,2.54624984470577,640457810537.748,199971924719.607,248,253867,56.2311272070142,1700,1800,34.5810372816215,21.6500899253927,47.4856177910072,165910,NA,NA,NA,NA,NA,NA,NA,NA,0.014480866265137,12.3,NA,5.64794858692475,2.17355082564856,4.02761452784467
Germany,DEU,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,261019,57.1621243001124,NA,NA,35.2968943623634,21.865229937749,47.5011449507671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,5.69636472118557,2.22200838468361,4.07566814162771
Germany,DEU,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,361493,57.9918952203689,NA,NA,36.0064221197744,21.9854731005945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,5.54746016676641,2.18400050695006,3.9779424858159
Germany,DEU,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9970395777227,NA,NA,36.8802965250584,22.1167430526643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,GHA,2018,8.9,25.9,40.7,80.4,68.3,89.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.00771,85.63721,84.40342,9.49418374012072,4652980815.68532,2727802143.89389,12542,1312,70.2220127738796,18000,23000,5.79995537431681,64.4220573995628,53.694038850312,122175.416,NA,NA,NA,NA,NA,NA,NA,70.6,0,7.448,NA,4.12218214671312,3.16280893884315,3.66098348319466
Ghana,GHA,2019,9.9,26.9,42,83.5,70,93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.69982,87.17354,86.24524,6.86179821077732,3146545099.90469,2781155593.74813,10551,1509,69.4561926050096,18000,23000,5.82321219444882,63.6329804105608,54.8490737607292,124799.743,NA,NA,NA,NA,NA,NA,NA,NA,0,7.34,NA,3.95701859646723,3.01558263298857,3.50184502852284
Ghana,GHA,2020,10.7,28.3,43.1,85.4,73.1,94.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43949779202984,9822554099.30029,3003950941.0394,10092,1511,68.6146228058037,17000,21000,5.84874371888525,62.7658790869184,55.393750274689,126037.4,NA,NA,NA,NA,NA,NA,NA,NA,0,7.439,NA,3.76459692827319,3.02875773502801,3.40743435708557
Ghana,GHA,2021,11.7,29.7,44.5,86.3,74,95.2,68.23,62.58,74.18,69.67,54.72,51.59,77.2,80.97,65.22,NA,NA,NA,NA,NA,NA,NA,-3.4791788444976,2855656831.47271,3210252833.92472,9177,1879,67.736408434496,14000,18000,5.88199702828208,61.8544114062139,55.393019913595,126037.4,NA,NA,NA,NA,NA,NA,NA,NA,0,7.482,NA,3.68649948452292,3.01245381688095,3.35725138822552
Ghana,GHA,2022,12.7,31,45.7,85.1,71.6,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8783,2517,66.9188069536881,13000,17000,5.94481810092698,60.9739888527611,55.393019913595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,NA,3.64209954277426,2.99547571761062,3.32552901417031
Ghana,GHA,2023,NA,NA,NA,89.5,77.8,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11066,4209,66.1425812587668,NA,NA,6.03399332576016,60.1085879330066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04,NA,3.60510163088776,2.99451102062241,3.30603855869408
Ghana,GHA,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3615857268255,NA,NA,6.13215751117643,59.2294282156491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,GRC,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670274277470867,-8085852861.84346,6726724756.11911,128,76057,56.9000604480465,500,500,34.3558336019507,22.5442268460958,46.1108642358417,59436.904,20.6583539411811,NA,NA,NA,NA,NA,NA,NA,0.0359092293054869,11.2,NA,9.67159774645216,4.7662940810032,7.61782431256506
Greece,GRC,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6738229349372298,-5585471956.41812,6368166038.07197,133,105684,57.2897286477691,500,500,34.8041078249776,22.4856208227914,45.4892645461598,58671.88,20.2026507417182,NA,NA,NA,NA,NA,NA,NA,0.019618445201312,11.7,NA,9.31597869298797,4.78342579627755,7.39733634169388
Greece,GRC,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.0887133391503,-13249470435.1392,5885864650.16207,122,60873,57.6385194008422,500,520,35.3006788331396,22.3378405677026,43.6358456167572,58671.88,16.362182360613,NA,NA,NA,NA,NA,NA,NA,0.0095167351676795,12.2,NA,9.67411261468582,5.14297159991017,7.74306346845848
Greece,GRC,2021,100,100,100,100,100,100,94.88,93.43,96.33,95.53,91.64,91.83,97.04,95.11,90.14,NA,NA,NA,NA,NA,NA,NA,8.51808527554874,-4630730755.94789,6697638208.87311,171,37047,58.3823438839074,1000,650,36.1728657951338,22.2094780887736,44.3128673390225,58671.88,NA,NA,NA,NA,NA,NA,NA,NA,0.0146481346149569,13.6,NA,9.81269892306,5.2973555953311,7.89247508878763
Greece,GRC,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,22139,58.9229298063424,1000,830,36.9148929690617,22.0080368372807,44.3134212567882,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,13.4,NA,9.80863721079087,4.81110178849974,7.68001737007018
